200 SMA % Difference,beta value,Cluster
9.370627138032738,0.44356164181237506,0
4.938831630297661,0.795921869910788,0
5.013481129570982,0.2329642248557444,0
7.615470400750232,0.4932580825080241,0
-0.11229357350223315,0.660517483692923,0
-2.441680326552186,0.08488242245420603,0
4.952696824641309,0.2991233404350694,0
-0.7035007270774609,0.5984480062660377,0
11.054480311786746,0.13466097650710002,0
-3.1028563681229535,0.36576692987794596,0
-3.890365695052015,0.08016176866454561,0
8.514262372176983,0.4439067857832036,0
8.052817922489604,0.23741357841503188,0
-6.3962765770167405,0.501607513072574,0
8.672871126040004,0.5639996459472195,0
7.950677927495884,0.5002893313343943,0
4.535527072867731,0.7774724256552614,0
-0.6399713819921891,0.6131444080221231,0
12.885410878447502,0.48674325810916674,0
2.6556143457535204,0.29700032165386914,0
6.9819149649662045,0.34617959256975156,0
7.174554801849843,0.21046550217087998,0
6.583781224190083,0.14495280624729387,0
-2.7396922753205817,0.37622325815461805,0
-2.33943809009706,0.3675400372885377,0
2.6895704701509837,0.27492148928336496,0
3.086255296962574,0.3671827334662133,0
7.03869286665938,0.5581423379808315,0
10.564790845348783,0.32917968814318854,0
3.0334065276008833,-0.004260336078486607,0
0.6537179835996161,0.7713830080630318,0
-2.6717375636496024,-0.03443546346652509,0
3.644797689913965,0.6940242021398585,0
2.4244752079802754,0.7698106172301125,0
-11.667011243238672,0.29764626315106524,0
8.873169797156647,1.5045120750510972,1
2.508994903175132,1.4614622198483183,1
11.63326593045558,1.5056970594056849,1
13.189305880929247,1.4235765107146936,1
6.408091980129141,1.5581629937849721,1
-9.442421407020078,1.850497191812464,1
0.4764769685732189,1.3172299573437543,1
-11.961756811275318,1.8384858962066457,1
3.156892775009706,1.125619590107568,1
17.087978932635416,1.6728922317350907,1
2.655284153725688,1.1826420450448933,1
6.940876906719248,1.1873169455901182,1
9.838625498272009,1.9102091210755285,1
9.698179984247027,1.4481720005616256,1
4.59613922894009,1.2630823925117831,1
3.6127895470413356,1.6223253507874302,1
-5.461014888984251,1.5088863729381647,1
6.78634270977676,1.5225477092728914,1
2.375179377555602,1.110315575435928,1
8.637303159901004,1.4130128071048718,1
-0.6172681832723552,1.3606382027315835,1
-5.0816532728214385,1.4460351349171472,1
3.816837495249228,1.2682854026215657,1
-1.3577688642075159,1.2171398130251314,1
6.9681290647535015,1.5682258687074233,1
6.467874410781858,2.3714501464411084,1
-16.433425955893036,2.179768926151609,1
14.995345244522964,1.3766419130153869,1
-0.21119286078662936,1.5040369994639575,1
11.206848972690224,1.5693477670179543,1
3.417013386236717,1.4639143133123678,1
-0.29971023383198886,1.4792262233629099,1
-10.161105520726167,2.047027464802941,1
12.834160081327163,1.6576594791513035,1
2.6556953646321864,1.175080593806938,1
11.981461959304974,1.727085909924283,1
1.7009390093322923,1.2560215841833982,1
6.8680941705117196,1.4121160152565326,1
1.6524161907449468,1.2981817967533922,1
7.644357596393728,1.214159731717332,1
-0.4689181395655031,1.3931081244184367,1
7.079431091939162,1.7849053618037611,1
15.989733772468792,1.7184469007209142,1
12.39041869283692,1.5767654103260147,1
10.518406387413014,1.4216674202218904,1
-14.162501898030014,2.3089041315231205,1
2.2382454582309865,1.3300173938266977,1
9.040467683668533,1.2337265330557785,1
4.59402934397541,1.667831978364016,1
-7.497689279728954,1.4668761543387845,1
5.975350289977556,1.3926454663325114,1
3.9612752895443033,1.1078264109447478,1
10.510065795677066,1.820194923462045,1
4.59550654902258,1.5964848753652574,1
2.254063032965587,1.9064832485429453,1
2.8323449788123995,1.4533658653272936,1
4.460745672045075,1.18018254794505,1
1.139079936041543,1.6763868814836984,1
2.832259080697029,1.5186287265714835,1
2.492210710162814,1.504770532567504,1
5.581640854707593,1.3129634044383973,1
15.186338617430229,1.4672545682964662,1
-4.196748920906669,1.3522999108491218,1
5.431255410332526,1.2386895497931019,1
-24.64039688639601,2.177334126895921,1
23.308630090439785,1.365814580813297,2
35.296648607252045,1.117856040071013,2
23.002972976708158,1.4030762440563105,2
41.79214108207751,2.051633797290927,2
30.879704344010378,1.4339342994335031,2
73.48393923071274,2.328005512756079,2
23.143812215049536,1.359609954318182,2
21.630900488868683,1.5435872306161647,2
36.99695178059176,2.0467383319284034,2
31.695608546063536,1.552421050926494,2
22.664163289076857,1.5912322256322504,2
28.408297676495785,1.2932692556061,2
26.692598887634585,1.6434179007711063,2
31.293608159356438,2.419808473622415,2
28.481740033780323,1.8849216730734257,2
61.975120206570836,0.8967409793213924,2
31.509020074499695,1.1508809642523716,2
35.55450503473009,4.026755538768303,2
40.511854599397964,2.019428796416981,2
29.268640049245864,1.3182958121302848,2
39.68619957378619,0.9582440511083831,2
26.44591352177849,1.2898024724652968,2
39.883567786298414,1.8093953844136026,2
22.207759988223444,1.7979998990090171,2
24.112252326021743,1.415556742788606,2
32.9787065274692,1.8736497788990045,2
37.594501569364475,1.6966839779712364,2
32.67595391528984,1.8179408735858311,2
14.31946347436092,0.9948143327837718,3
12.876388917084816,1.146428276037001,3
6.091239529374916,0.7871017743953967,3
16.700105681603034,1.213340634018523,3
11.67788458981496,1.1825334764807818,3
17.622492480184242,0.4839401591956173,3
9.489877994353604,0.9315441550569744,3
18.080682286467876,0.7668621672630385,3
12.928959548748379,1.003343731524963,3
11.534165377695835,1.184682249599105,3
22.276375857086943,1.0262315777753543,3
10.789827789458181,0.7336936949051934,3
11.901664325415712,1.2064376508210604,3
13.362507630241138,0.6482056141207088,3
13.28039278507914,0.9431812327752631,3
8.877430860946149,0.8499226567791692,3
7.329128238881237,0.992201678628372,3
23.317568342737154,1.1410376308791461,3
9.608238579761418,0.9681160407522267,3
5.9791755940311555,0.9486298950804566,3
15.874712195537352,0.5550464204861745,3
28.243929085608034,0.9954932621073839,3
12.076684145397605,1.011962214855756,3
33.593757860932435,0.5715273578448447,3
8.561964995491998,1.1349066822692402,3
16.5998927493675,1.2419670306403996,3
3.6045617494069546,1.0231421219378738,3
15.364451242027183,0.9359596747973744,3
16.412996419328245,0.6443599792170216,3
14.173366598829753,0.795796367630409,3
17.083836562223894,1.12763609183683,3
16.594213778070923,0.8906732376466392,3
10.844743510485264,0.6853438284671802,3
12.992161086778909,0.9895059018082375,3
13.918341731810823,0.9729733977826257,3
13.477982452937578,0.9866305793611296,3
13.09132967800294,0.6601019455940984,3
7.077647475692942,1.0180876429549326,3
34.508345101230496,0.8210208248270082,3
14.649618211138653,0.8816354268282538,3
19.733320591242027,0.743485378152534,3
13.855902817535304,0.6279147249745887,3
6.2611103390225,0.8858514604576917,3
15.857450774084159,0.7626977520508242,3
17.459190407873454,1.4116029407659285,3
9.962093597775889,0.9959892495380741,3
12.730522651177168,0.7229039347711456,3
16.30394995414709,0.4564080947218362,3
7.336662593755644,1.1296815316553444,3
4.461806956301286,0.969482958278857,3
16.17975976372075,0.6336904830734046,3
14.522933342516453,0.9722778302561382,3
8.920769997288856,0.9308845199297509,3
14.089968920064313,0.5980895573968878,3
18.179820675185397,0.7406847757228416,3
10.79739945322225,1.0460985547098893,3
14.982852569901766,0.929145794504458,3
12.393649546451677,0.9759505981308586,3
11.435598218140688,0.9795180387419957,3
17.44929868458928,0.8514620063380629,3
16.5170642393334,0.895660343543962,3
13.293435676678488,1.1679468667165425,3
6.363708244280993,0.8098028843947404,3
14.056282850713982,0.9940369897491882,3
10.137749330484663,1.1401883626780498,3
12.74932241174979,0.6097285109246877,3
20.989230184864926,0.5124181441432881,3
14.37567525086481,1.315729875067908,3
22.47911481077193,0.7640344420622716,3
17.252952287635566,0.980946282361487,3
23.42581011931838,0.9060713131958907,3
3.648942884367194,0.8716136881740111,3
29.960305379468938,0.9943478804626277,3
21.83880803506119,1.019706950301244,3
7.55611825194835,0.9957344070735171,3
8.716458867414222,0.8183482141965362,3
11.99092218041097,1.2097248261502356,3
8.71084754211901,1.0841808476750252,3
13.10101773256972,1.0978761063573497,3
12.642279907031376,0.7265818982892027,3
22.787167851032084,1.2833682632537655,3
11.266049137892152,1.213771921916507,3
19.350043287747663,0.4035197277168774,3
23.939066648044495,0.8064745798702339,3
12.379956442104051,1.2128968250169705,3
22.60764653299306,1.000343409577244,3
16.538747249157936,0.8277747029808804,3
23.131749961200462,0.7559657308822533,3
11.816680865355341,0.8781858293380218,3
9.613791021709666,0.8139380331714413,3
16.750640373123936,1.265090888923775,3
14.99165431922468,0.5744724609882341,3
12.997166128135824,1.0310677234861994,3
32.655399300383344,0.5777487131030422,3
7.965024761224624,0.8088008201147098,3
16.40832347360773,1.397569870204815,3
21.11120383210845,0.9442457379522939,3
15.083023721443123,0.9251693126436826,3
20.86006278073207,0.8538314510256682,3
17.05449356484562,0.8928816793618358,3
12.10377224565595,1.0491538359677637,3
13.593457369628606,1.23457105374672,3
20.43070252155732,0.5884118674181386,3
16.181302669134485,0.9787671038053817,3
18.591240199334074,0.4521127979543282,3
17.468710045922347,1.067124507732034,3
8.369687552328632,0.9593640200029782,3
23.691907735857555,0.34467664820644267,3
17.11326530091807,1.388874358425422,3
3.3147555056908216,0.9326025362903047,3
27.20228553386846,1.097004706524257,3
28.759119240480114,1.0086878855821797,3
12.654928139700662,1.0158034441312291,3
19.12583836728232,0.6557791107403932,3
10.244163542277072,0.6890613208006378,3
10.537512238235552,0.9161740387404453,3
18.624536079502725,0.9520330942595341,3
25.929713164363132,1.1111920869054854,3
14.39581886980876,0.7379178752876002,3
9.473946123330226,0.7364534120331077,3
6.098241770486376,0.9698155992128689,3
15.186431824609503,0.9128091308451475,3
20.169981013761934,1.0079944271684433,3
9.429092133835788,1.0501675052560915,3
15.887792924736917,0.7509752641418723,3
11.959578181647137,1.0455148768271414,3
9.766294776116034,1.1217159641481442,3
25.82026807843124,1.052870065571441,3
19.726474070878893,0.6684781285544737,3
-2.4473208176299632,0.9249318535590634,4
-4.395967252457372,0.7594952889893518,4
-16.194839174988157,0.3980738507014563,4
2.003751358234737,0.9832097700980326,4
1.9938080892730223,0.9618021884655954,4
-3.8853694889071395,0.7920399045241443,4
-7.992999743268483,0.5998653073871495,4
-4.781054319522346,1.0018392850094824,4
-8.257371332769399,0.8832034491456712,4
-16.80478894114605,0.6600230418047068,4
-7.216277371006149,1.1462806695649779,4
-11.46384934077923,1.1254952688851534,4
-2.9040593963524604,0.9171403419793664,4
-3.1920182805769173,1.1048386119405007,4
-4.339253447725682,0.7727898779730942,4
-6.038521843306152,0.8551488659229048,4
-1.6692439813707236,1.0967219950704818,4
-12.181611451734282,0.9390816061244833,4
-10.596620554632768,0.5893117227415476,4
-17.512414206457137,1.442315593119733,4
-15.962946414849794,1.092155383291963,4
-5.754400248312252,1.2068157325805833,4
-9.830788648090504,0.572032896750071,4
-2.5301844609752773,0.8335771244026265,4
1.507160490692514,1.0831192321043877,4
-0.9405932934872833,0.8078415865809463,4
-6.335135079992252,0.6546714631340771,4
-8.980086047802223,0.9286050941624524,4
-7.310352177309978,0.910348952288284,4
0.6923976760666354,0.9182082567928519,4
0.9839318490667868,0.9834323404582408,4
-14.00175104125005,0.649291099084513,4
-16.64088427350838,1.2880598951736044,4
-41.81925115926292,0.7920299217411507,4
-11.787131188758936,0.5479889111435405,4
-24.74193733345667,1.4633478740608818,4
-2.680675387638587,0.9269181127574875,4
-7.89095841612489,1.162054303042625,4
-8.365640179265622,1.0914289382688893,4
-10.185375359760211,1.0991908041417549,4
-16.309808156818953,0.47221961338674334,4
-13.830274346006169,0.8594138183468478,4
-1.0025814547793956,1.117269475374121,4
-4.971432366121661,0.8691801434353451,4
-9.683109518589267,0.5961621271308662,4
1.6097081975077463,0.8995665002625937,4
0.9375335205579715,1.0078765423400513,4
-1.8334941563820737,1.123241302312777,4
-8.97234637282339,1.226621537674097,4
-8.437958652295116,0.7336117095222345,4
-4.834542228513605,0.6950439617601785,4
-9.739467177923565,0.703265890759893,4
-20.44998893381956,1.3753472999181844,4
-7.948011558908406,0.808354305212775,4
-7.380118940290979,0.8280953832739895,4
-5.589158361984092,0.9311245716803463,4
-6.72152708135398,0.9998519977279885,4
-22.795359884757193,0.837359410121056,4
-18.674983870747763,1.2054110007821854,4
-5.647041411159065,1.2917041260679807,4
-14.149786327560168,1.5100306163932913,4
-8.609941659041386,0.6125163936252305,4
-8.211180296156465,0.9235189795341088,4
-6.598726658096081,1.2258309177361317,4
-13.008366951626368,0.932305128122061,4
-12.084374510743809,0.7597727034358989,4
-8.679726361131012,0.72600892254199,4
-10.671722983883843,1.0623328775215441,4
-15.601702554639656,0.5469906964821235,4
-18.396579193284094,0.2843874703459207,4
-11.005327721837332,0.7939771210578215,4
-1.912118095039822,1.051677999085034,4
-26.269331658844173,1.2222391512798187,4
-13.978033538717394,1.2301799247799563,4
-13.597324861110282,1.0704144545355887,4
-27.109712833189263,1.2052928226057071,4
-9.334688228645923,0.5211044597178257,4
-22.404367831452358,0.06539402597428078,4
0.21495825187672893,0.8062062898409608,4
-4.1400774070448145,0.9565745453282923,4
-14.075111970094827,0.805452149745654,4
-10.95407744238248,1.2517122976078832,4
0.5661867182001116,0.8969990365644696,4
-5.665171033783566,0.8089431287574035,4
-13.379425944409448,0.7892855137115791,4
0.21481634290345764,1.0399743567678317,4
-1.5260637397148202,0.7853930743147902,4
-8.67085539604279,0.6065039931139405,4
-10.720224981090666,0.8770571788415918,4
-14.260188858773997,1.000836004933911,4
-26.940568262118614,1.3975560697086793,4
-0.14760275102992307,0.8949280751165737,4
-4.362181589084916,0.6669560925287723,4
-2.6037927664831924,1.0287783413250053,4
-22.011260977690274,1.2113761300187085,4
-19.438161994755237,1.0503975043118963,4
-5.559943167560353,0.8171932016767539,4
-15.875036409174555,1.2587566839546458,4
-8.399745221391587,0.8929309145897945,4
-10.896046722385693,1.331818605918078,4
-4.462264354335173,0.9179066892934,4
-22.415054292735242,1.377720549857615,4
-3.7028708042426186,1.1943332578285375,4
-2.6333191465746637,1.1859371432456676,4
-7.589999917671475,0.6084076948980183,4
-0.9036157951156578,1.010776540439387,4
1.6910012266055547,0.8495829903505311,4
-3.9502086459988526,1.0794295100966285,4
-16.92209788330995,1.4099936307287382,4
-2.3227488023279723,1.2087212059297956,4
-2.209159989976168,1.0750666066207464,4
